oid,TableID,ParentTableID,TableName,TableUserName,ParentTableName,ParentTableUserName,ValueID,ShortStringValue,LongStringValue,ParentValueID,SortIndex,Namespace,DateCreated,DateModified,IsDeleted,Author
1449EC5B-DB97-11D6-A551-00B0D021E10A,869850BC-BEEE-4C0D-AF39-D360CD161C67,1AD9016F-DED5-4029-8284-C6FB01985102,EqTypes3,NULL,EqTypes2,NULL,1040,Process turbine,Process turbine,1015,1040,EF,NULL,NULL,0,NULL
1449ED5B-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,815,CTBE,Compression tubing end,45,0,EF,NULL,NULL,0,NULL
1449DE5D-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,5,Refractory-lined,Refractory-lined,5,0,EF,NULL,NULL,0,NULL
1449DF5D-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,95,Unions,Unions,10,0,EF,NULL,NULL,0,NULL
1449E35D-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,60,S-120,Schedule 120,5,0,EF,NULL,NULL,0,NULL
1449E95D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,411,TBE,Tapered and beveled end,50,0,EF,NULL,NULL,0,NULL
1449EA5D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1416,S-40,Schedule 40,75,0,EF,NULL,NULL,0,NULL
1449EB5D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,994,Teledyne Farris 1,Teledyne Farris 1,95,0,EF,NULL,NULL,0,NULL
1449EC5D-DB97-11D6-A551-00B0D021E10A,869850BC-BEEE-4C0D-AF39-D360CD161C67,1AD9016F-DED5-4029-8284-C6FB01985102,EqTypes3,NULL,EqTypes2,NULL,1045,Steam turbine,Steam turbine,1015,1045,EF,NULL,NULL,0,NULL
1449ED5D-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,820,SWGLKE,Swagelok compression tubing end,45,0,EF,NULL,NULL,0,NULL
1449DE5F-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Insulation Purpose (Top-level),NULL,NULL,NULL,10,External,External,0,0,EF,NULL,NULL,0,NULL
1449DF5F-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,100,Tapered spacers,Tapered spacers,10,0,EF,NULL,NULL,0,NULL
1449E35F-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,65,S-140,Schedule 140,5,0,EF,NULL,NULL,0,NULL
1449E85F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3110,T strainer,T strainer,545,0,EF,NULL,NULL,0,NULL
1449E95F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,421,MFE,Male flared end,50,0,EF,NULL,NULL,0,NULL
1449EA5F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1418,S-60,Schedule 60,75,0,EF,NULL,NULL,0,NULL
1449EB5F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,995,R & G Sloane,R & G Sloane,95,0,EF,NULL,NULL,0,NULL
1449EC5F-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1065,Low-pressure tank,Low-pressure tank,1060,0,EF,NULL,NULL,0,NULL
1449ED5F-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,341,MGE,Male grooved end,50,0,EF,NULL,NULL,0,NULL
1449DE61-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,10,Heat conservation,Heat conservation,10,0,EF,NULL,NULL,0,NULL
1449DF61-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,105,Concentric diameter change,Concentric diameter change,10,0,EF,NULL,NULL,0,NULL
1449E361-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,70,S-160,Schedule 160,5,0,EF,NULL,NULL,0,NULL
1449E861-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3115,Y strainer,Y strainer,545,0,EF,NULL,NULL,0,NULL
1449E961-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,422,BW run x C b,"Tee ETBW x ETBW Run, Tri-Clamp Branch",50,0,EF,NULL,NULL,0,NULL
1449EA61-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1420,S-80,Schedule 80,75,0,EF,NULL,NULL,0,NULL
1449EB61-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,996,American DI Pipe,American DI Pipe,95,0,EF,NULL,NULL,0,NULL
1449EC61-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1205,Solids-storage vessel,Solids-storage vessel,1060,0,EF,NULL,NULL,0,NULL
1449ED61-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,461,FGE,Female grooved end,50,0,EF,NULL,NULL,0,NULL
1449DE63-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,15,Cold conservation,Cold conservation,10,0,EF,NULL,NULL,0,NULL
1449E363-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,100,S-STD,Standard Weight,5,0,EF,NULL,NULL,0,NULL
1449E663-DB97-11D6-A551-00B0D021E10A,1449DF17-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Steamout requirement,NULL,NULL,NULL,1,Undefined,Undefined,0,0,EF,NULL,NULL,0,NULL
1449E863-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3120,Temporary strainer,Temporary strainer,545,0,EF,NULL,NULL,0,NULL
1449E963-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,424,BWxC run xBW b,"Tee ETBW x Tri-Clamp Run, ETBW Branch",50,0,EF,NULL,NULL,0,NULL
1449EA63-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1422,S-100,Schedule 100,75,0,EF,NULL,NULL,0,NULL
1449EB63-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,997,Gladding McBean,Gladding McBean,95,0,EF,NULL,NULL,0,NULL
1449EC63-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1275,Reactor vessel,Reactor vessel,1140,0,EF,NULL,NULL,0,NULL
1449ED63-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,900,MCJE,Male clamp joint end,50,0,EF,NULL,NULL,0,NULL
1449DE65-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,20,Other temperature control,Other temperature control,10,0,EF,NULL,NULL,0,NULL
1449DF65-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1005,CPLR,CPLR,105,0,EF,NULL,NULL,0,NULL
1449E365-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,105,S-XS,Extra Strong,5,0,EF,NULL,NULL,0,NULL
1449E665-DB97-11D6-A551-00B0D021E10A,1449DF17-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Steamout requirement,NULL,NULL,NULL,5,Not Required,Not Required,0,0,EF,NULL,NULL,0,NULL
1449E765-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1055,SWGE,Eccentric swage,110,0,EF,NULL,NULL,0,NULL
1449E865-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3130,Cone strainer,Cone strainer,545,0,EF,NULL,NULL,0,NULL
1449E965-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,425,BWxC run xC b,"Short Outlet Tee ETBW x Tri-Clamp Run, Tri-Clamp Branch",50,0,EF,NULL,NULL,0,NULL
1449EA65-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1424,S-120,Schedule 120,75,0,EF,NULL,NULL,0,NULL
1449EB65-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,998,Taylor Forge,Taylor Forge,95,0,EF,NULL,NULL,0,NULL
1449EC65-DB97-11D6-A551-00B0D021E10A,9DCC7D3A-B7EB-43A9-8032-CAF751652C71,869850BC-BEEE-4C0D-AF39-D360CD161C67,EqTypes4,NULL,EqTypes3,NULL,1170,Reactor column,Reactor column,1145,1170,EF,NULL,NULL,0,NULL
1449ED65-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,8219,FCJE,Female clamp joint end,50,0,EF,NULL,NULL,0,NULL
1449DE67-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,25,Safety,Safety,10,0,EF,NULL,NULL,0,NULL
1449DF67-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1010,SWGC,SWGC,105,0,EF,NULL,NULL,0,NULL
1449E167-DB97-11D6-A551-00B0D021E10A,1449EFB4-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,DocSubtypes,NULL,DocTypes,NULL,3104,SPEL Hazardous Area Classification,SPEL Hazardous Area Classification,3120,0,EF,NULL,NULL,0,NULL
1449E367-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,110,S-XXS,Double Extra Strong,5,0,EF,NULL,NULL,0,NULL
1449E467-DB97-11D6-A551-00B0D021E10A,1449DE9B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Fluid service category,NULL,NULL,NULL,100,Category D,ASME B31.3 Category D,10,0,EF,NULL,NULL,0,NULL
1449E667-DB97-11D6-A551-00B0D021E10A,1449DF17-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Steamout requirement,NULL,NULL,NULL,10,Required,Required,0,0,EF,NULL,NULL,0,NULL
1449E867-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3135,Flat plate strainer,Flat plate strainer,545,0,EF,NULL,NULL,0,NULL
1449E967-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,431,MTE,Male threaded end,50,0,EF,NULL,NULL,0,NULL
1449EA67-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1426,S-140,Schedule 140,75,0,EF,NULL,NULL,0,NULL
1449EB67-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1100,Tri-Clamp 13MHLA Hinged Adjustable,Tri-Clamp 13MHLA Hinged Adjustable,100,0,EF,NULL,NULL,0,NULL
1449EC67-DB97-11D6-A551-00B0D021E10A,9DCC7D3A-B7EB-43A9-8032-CAF751652C71,869850BC-BEEE-4C0D-AF39-D360CD161C67,EqTypes4,NULL,EqTypes3,NULL,1185,Trayed column,Trayed column,1145,1185,EF,NULL,NULL,0,NULL
1449ED67-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,910,MVJE,Male Victaulic end,50,0,EF,NULL,NULL,0,NULL
1449E069-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping End Preparations,NULL,NULL,NULL,5,Bolted,Bolted,0,0,EF,NULL,NULL,0,NULL
1449E369-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,115,S-XH,Extra Heavy,5,0,EF,NULL,NULL,0,NULL
1449E469-DB97-11D6-A551-00B0D021E10A,1449DE9B-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Fluid service category,NULL,NULL,NULL,105,Category M,ASME B31.3 Category M,10,0,EF,NULL,NULL,0,NULL
1449E669-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,1,Undefined,Undefined,0,0,EF,NULL,NULL,0,NULL
1449E869-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3140,Sump strainer,Sump strainer,545,0,EF,NULL,NULL,0,NULL
1449E969-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,441,MGE,Male grooved end,50,0,EF,NULL,NULL,0,NULL
1449EA69-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1428,S-160,Schedule 160,75,0,EF,NULL,NULL,0,NULL
1449EB69-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1105,Tri-Clamp 13MHHM Hinged Heavy Duty w/wing nut,Tri-Clamp 13MHHM Hinged Heavy Duty w/wing nut,100,0,EF,NULL,NULL,0,NULL
1449EC69-DB97-11D6-A551-00B0D021E10A,908A12B4-FE36-4339-9B07-4BDF0E5DF44B,9DCC7D3A-B7EB-43A9-8032-CAF751652C71,EqTypes5,NULL,EqTypes4,NULL,1155,Air Dryer,Air Dryer,1150,1155,EF,NULL,NULL,0,NULL
1449DE6B-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,35,Acoustical,Acoustical,10,0,EF,NULL,NULL,0,NULL
1449DF6B-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,110,Eccentric diameter change,Eccentric diameter change,10,0,EF,NULL,NULL,0,NULL
1449E06B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,5,Flanged,Flanged,5,0,EF,NULL,NULL,0,NULL
1449E36B-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,200,"0.0625""","0.0625"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E66B-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,5,None,None,0,0,EF,NULL,NULL,0,NULL
1449E76B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1100,BNIP,Branch nipple,115,0,EF,NULL,NULL,0,NULL
1449E96B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,451,MQCE,Male quick connect end,50,0,EF,NULL,NULL,0,NULL
1449EA6B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1430,S-STD,Standard Weight,75,0,EF,NULL,NULL,0,NULL
1449EB6B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1110,Tri-Clamp 13MHHS Hinged Heavy Duty 3-piece w/wing nut,Tri-Clamp 13MHHS Hinged Heavy Duty 3-piece w/wing nut,100,0,EF,NULL,NULL,0,NULL
1449EC6B-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1350,Cyclone,Cyclone,1295,0,EF,NULL,NULL,0,NULL
1449ED6B-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,920,MTCJE,Male Tri-Clamp end,55,0,EF,NULL,NULL,0,NULL
1449DE6D-DB97-11D6-A551-00B0D021E10A,1449F05B-DB97-11D6-A551-00B0D021E10A,1449DE51-DB97-11D6-A551-00B0D021E10A,InsulPurposes2,NULL,Insulation Purpose (Top-level),NULL,40,Other,Other,10,0,EF,NULL,NULL,0,NULL
1449E06D-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,7,Flanged ring type joint,Flanged ring type joint,5,0,EF,NULL,NULL,0,NULL
1449E36D-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,205,"0.125""","0.125"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E66D-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,10,Contractor,By Contractor,0,0,EF,NULL,NULL,0,NULL
1449E76D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1105,NIP,In-line nipple,115,0,EF,NULL,NULL,0,NULL
1449E96D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,461,MFRE,Male ferrule end,50,0,EF,NULL,NULL,0,NULL
1449EA6D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1432,S-XS,Extra Strong,75,0,EF,NULL,NULL,0,NULL
1449EB6D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1115,Tri-Clamp 13MHHS-3/4-S Hinged Heavy Duty 2-piece w/wing nut,Tri-Clamp 13MHHS-3/4-S Hinged Heavy Duty 2-piece w/wing nut,100,0,EF,NULL,NULL,0,NULL
1449EC6D-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1300,Filter,Filter,1295,0,EF,NULL,NULL,0,NULL
1449ED6D-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,8221,FTCJE,Female Tri-Clamp end,55,0,EF,NULL,NULL,0,NULL
1449DF6F-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,115,Nipples,Nipples,10,0,EF,NULL,NULL,0,NULL
1449E06F-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,8,Flanged Male,Flanged Male,5,0,EF,NULL,NULL,0,NULL
1449E16F-DB97-11D6-A551-00B0D021E10A,1449EFE5-DB97-11D6-A551-00B0D021E10A,1449DDA1-DB97-11D6-A551-00B0D021E10A,DocTypes,NULL,Document category,NULL,4002,Equipment Datasheet,Equipment Datasheet,4000,0,EF,NULL,NULL,0,NULL
1449E36F-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,210,"0.1875""","0.1875"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E66F-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,15,Owner,By Owner,0,0,EF,NULL,NULL,0,NULL
1449E76F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1175,E11,11.25 degree elbow,155,0,EF,NULL,NULL,0,NULL
